word,definition
Kahoʻolawe,"1. Island, Maui County. The smallest of the eight major Hawaiian Islands (about 45 square miles). The highest point on the island is 1,477 feet above sea level. The emblem of the island is the pua hinahina (Heliotropium anomalum). 2. Island reserve, Maui County. In 1993, the Hawaiʻi State Legislature passed Chapter 6K Hawaiʻi Revised Statutes, which established the Kahoʻolawe Island Reserve to include the island of Kahoʻolawe and the submerged lands and waters extending 2 miles from its shore. Under the law, the island is to be used exclusively for the following purposes: ""a. preservation and practice of all rights customarily and traditionally exercised by native Hawaiians for cultural, spiritual, and subsistence purposes; b. preservation and protection of its archaeological, historical, and environmental resources; c. rehabilitation, revegetation, habitat restoration, and preservation; and d. education."" Commercial uses are strictly prohibited. Chapter 6K also provides for the eventual transfer of the Kahoʻolawe Island Reserve to the sovereign native Hawaiian entity as follows: ""Upon its return to the State, the resources and waters of Kahoʻolawe shall be held in trust as part of the public land trust; provided that the State shall transfer management and control of the island and its waters to sovereign native Hawaiian entity upon its recognition by the United States and the State of Hawaiʻi. In the interim, the island is managed by the Kahoʻolawe Island Reserve Commission."" 3. Point light, Kealaikahiki, Kahoʻolawe. Established in 1928 at Kealaikahiki Point. A 20-foot skeleton tower approximately 100 feet above sea level. Lit., the carrying away [by currents]."
Kahului,"Beach, Kahului, Maui. Narrow detrital sand beach between Kahului Beach Road and Pier.<br>Harbor, Kahului, Maui. Maui's only deep-draft harbor. First used as a commercial landing in 1879 by Maui sugar planters. By 1910, the Kahului Railroad Company had completed an 1,800-foot long breakwater, dredged a turning basin, and constructed a 200-foot wharf. Facilities now include a 2,315-foot breakwater to the west, a 2,760-foot breakwater to the east, a 600-foot wide entrance channel, and two commercial piers.<br>Harbor range lights, light, Kahului, Maui. A light was established on the Kahului waterfront in 1905. Kahului Light, the 32-foot skeleton tower on the east breakwater, was built in 1917.<br>Ramp, Kahului, Maui. Constructed in 1963 in Kahului Breakwater Park, the park on the west breakwater of the harbor. Facilities include a ramp, a dock, and a vessel washdown area.<br><br><br>Perhaps literally, the winning.<br><br> Nā Lepili <br> Tags: Maui <br> Papa helu loli"
Kaiaka,"Bay, channel, Haleʻiwa, Oʻahu. Bay with a narrow black detrital sand beach on the west side of Kaiaka Bay Beach Park. The waters of Kaukonahua and Paukauila Streams flow through the bay into the ocean and have cut a wide channel through the reef offshore.<br>Bay, Kaʻaʻawa, Oʻahu. Off Kalaeʻōʻio Beach Park.<br><br><br>Literally, shadowy sea.<br><br> Nā Lepili <br> Tags: Oʻahu <br> Papa helu loli"
Kaiehu,"Beach, point, Moʻomomi, Molokaʻi. Long calcareous sand beach that adjoins Kaiehu Point and that borders the sand dunes of Keonelele. Lit., sea spray."
Kaʻiliʻili,"1. Beach, Olowalu, Maui. Narrow detrital sand and pebble beach east of Hekili Point at Olowalu. Popular road-side snorkeling site. 2. Beach, fishing site, Hawaiʻi Kai, Oʻahu. Calcareous sand beach fronted by a low lava bench between the former Wāwāmalu Ranch boundary wall and Kaloko Point. Also known as Queen's Beach. Lit., the pebble."
Kaimana,"No base definition, only supplemental content.<br>1. Beach, Waikīkī, Oʻahu. Pocket of calcareous sand that is a section of Waikīkī Beach between the War Memorial Natatorium and the New Otani Kaimana Beach Hotel. The name Kaimana for the beach came from its proximity to the hotel. Also: known as Dig Me Beach, Sans Souci.<br>2. Channel, Waikīkī, Oʻahu. Channel through the reef fronting Kaimana Beach. This channel is the beginning of the Waikīkī Rough-water Swim corridor and is used daily by open ocean swimmers to access the deeper waters beyond the reef.<br><br>Literally, diamond (English).<br> Nā Lepili <br> Tags: Oʻahu <br> Papa helu loli"
Kaimana Hila,"Crater, Waikīkī, Oʻahu. British sailors originally called Diamond Head ""Diamond Hill."" Hawaiians pronounced<br>it ""Kaimana Hila."" Lit., diamond hill (English)."
Kainaliu,"Beach, Kainaliu, Hawaiʻi. Small storm beaches of calcareous sand on the low sea cliffs in Kainaliu. Lit., bail the canoe bilge."
Kakaʻako,"1. Peninsula, Oʻahu. Land seaward of Ala Moana Boulevard between Kewalo Basin and Honolulu Harbor. The eastern half of the peninsula is the result of a reclamation project that began in 1948 with the construction of a massive<br>seawall 10 feet high, 10 feet wide, and 30 feet wide at its base. The wall began on the reef near Olomehani Street and followed the Kewalo Channel to the present site of the University of<br>Hawaiʻi's Pacific Biomedical Research Center. Then it was extended west to Fort Armstrong. With the completion of the seawall, the city began a reclamation project on the reef to create new industrial land. The shallow reef enclosed by the seawall was used as a landfill for noncombustible materials from the nearby incinerator and for other municipal refuse. The western half of the peninsula is the result of an earlier landfill to create Fort Armstrong and Piers 1 and 2 in Honolulu Harbor. 2. Waterfront park (35 acres), Oʻahu. State park at the seaward end of the Kakaʻako Peninsula that was completed in 1992. Lit., dull, slow."
Kākalaioa,"Rock, Makapuʻu, Oʻahu. Rock in the sea off Makapuʻu.<br><br>Literally, gray nickers (a rough bramble; the rocks here are as sharp as kākalaioa thorns).<br><br> Nā Lepili <br> Tags: Oʻahu <br> Papa helu loli"
Kākela,"Beach, Kaipapaʻu, Oʻahu. The north half of Kokololio Beach Park was once the estate of the Castle family of Honolulu. The estate, with its two-story house, was known as Kākela, or ""castle."" In 1953, Zion Securities, the business branch of the Mormon Church, purchased the estate and maintained it as a private campsite for members of the church. The city acquired the property in 1988 and converted it into Kokololio Beach Park. Lit., castle (English)."
Kākiʻo,"Beach, fishing site, Kahuku, Hawaiʻi. Small pocket of calcareous sand in the otherwise rocky shore of the 1887 lava flow. Lit., skin rash or sore."
Kalakala,"Fishing site, Kahuku, Oʻahu. Finger of submerged rocks off the west end of Hanakaʻilio Beach.<br><br>Literally, rough, craggy.<br><br> Nā Lepili <br> Tags: Oʻahu <br> Papa helu loli"
Kalalau,"1. Beach, camping site, surf site, Nā Pali, Kauaʻi. One of five beaches within Nā Pali Coast State Park. Long, wide calcareous sand beach on the shore of Kalalau Valley, fronted by a sandbar and backed by low vegetated dunes. During the summer, sand accretes to the west, extending into the large<br>sea caves at the end of beach. The campsites border the beach. The surf site is a shorebreak on the sandbar. 2. Trail, Nā Pali, Kauaʻi. Kalalau is the most famous coastal wilderness hiking destination in Hawaiʻi. The Kalalau Trail is an 11-mile hiking<br>trail that begins at Kēʻē Beach in Hāʻena State Park and ends in Kalalau Valley in the Nā Pali Coast State Park. Between Kēʻē and Kalalau, the trail follows the sea cliffs, dropping down to sea level only at Hanakāpīʻai, 2 miles in from the start. Lit., the straying."
Kalamaʻula,"Shore, Kalamaʻula, Molokaʻi. In 1920 Congress passed the Hawaiian Homes Commission Act to provide public lands for Hawaiians who were ""not less than one-half part of the blood of the races inhabiting the Hawaiian Islands previous to 1778."" Provisions were made for a commission to administer the lands, and in 1925 Kalamaʻula became the first Hawaiian homestead subdivision in the islands. Among the first residents there were Marcelus and Emma Kala Dudoit. Fronting their home was a large stone that had a natural etching of a sun and five rays, and it was from this<br>stone called Kalamaʻula that the area took its name. Mrs. Dudoit wrote a song entitled ""Kalamaʻula"" in honor of her home. The song is now a Hawaiian falsetto standard. Literally, the red torch.<br> Nā Lepili <br> Tags: Molokaʻi <br> Papa helu loli"
Kalapaki,"Beach, surf site, Nāwiliwili, Kauaʻi. Calcareous sand beach at the north end of Nāwiliwili Harbor fronted by a shallow sandbar. The surf site is a shorebreak on the sandbar. Kalapaki is one of Kauaʻi's most popular family beaches.<br> Nā Lepili <br> Tags: Kauaʻi <br> Papa helu loli"
Kalehuawehe,"Surf site, Waikīkī, Oʻahu. Site of the biggest surf in Waikīkī and the south shore of Oʻahu. Literally, the removed lehua lei. A legend tells of Piʻikoi, who went to Waikīkī wearing a lehua lei and gave it to a chiefess who surfed with him. Also known as Castle's.<br> Nā Lepili <br> Tags: Oʻahu <br> Papa helu loli"
Kālia,"Beach, Waikīkī, Oʻahu. Section of Waikīkī Beach that includes Kahanamoku Beach and Lagoon, which is the shore fronting the Hilton Hawaiian Village."
Kalua,"Beach, reef, Waiehu, Maui. Narrow calcareous sand beach<br>and shallow reef fronting Waiehu Beach Park. Lit., the pit."
Kanahā,"1. Beach park (66 acres), gathering site, windsurf site, Kahului, Maui. Narrow calcareous sand beach on an eroding shore. The beach is a traditional seaweed-gathering site. The park takes its name from adjacent Kanahā Pond and is also known as Naska. The windsurf site is at the north end of the park and is also known as Kooks Beach. 2. Pond, Kahului, Maui. Large pond that was designated a wildlife refuge in 1952 and a Registered National Natural History Landmark in 1971. 3. Island (1.2 acres, 100 feet high), Moakea, Molokaʻi. Part of the Hawaiʻi State Seabird Sanctuary. Built by the posterosional eruption that created Mokuhoʻoniki Island; eventually divided into a second island by wave erosion. 4. Channel, reef, Hāʻena, Kauaʻi. Wide reef at Hāʻena Point separated from Mākua Reef (Tunnels) by a sand-bottomed channel. Lit., the shattered [thing]."
Kanaloa,"Dive site, Kanaio, Maui. At Kanaloa Point between La Pérouse and Nuʻu Bays. Kanaloa is the name of one of the four primary gods."
Kāneʻohe,"Bay, Kāneʻohe, Oʻahu. Largest sheltered bay in the Hawaiian Islands and one of the finest estuaries in the state.<br>It lies between Kualoa Point and Mōkapu Peninsula.<br>Bay offshore mooring area, Kāneʻohe, Oʻahu. There are sixty-six moorings in the southwestern corner of the bay.<br>Beach park (1.1 acres), Kāneʻohe, Oʻahu. Small landscaped park that borders the mudflats of Kāneʻohe Bay at the end of Waikalua Road. Also known as Nāonealaʻa.<br>Yacht club, Kāneʻohe, Oʻahu. Private recreation facility that includes 190 slips, 3 visitor slips, and dry mooring.<br><br>Literally, bamboo husband. According to legend, a woman compared her husband's cruelty to the cutting edge of a bamboo knife.<br> Nā Lepili <br> Tags: Oʻahu <br> Papa helu loli"
Kānoa,"Fishpond, Kaunakakai, Molokaʻi. Lit., bowl [for ʻawa]."
Kaʻō,"Fishing site, reef, Hauʻula, Oʻahu. Between Kaipapaʻu Point and Waipilopilo Stream. Literally, the thrust.<br> Nā Lepili <br> Tags: Oʻahu <br> Papa helu loli"
Kāwili,"Channel, Waiehu, Maui. Channel through the reef off the westernmost beach homes in Waiehu.<br>Beach, Hālawa, Molokaʻi. Easternmost of the two beaches in Hālawa Valley.<br><br><br>Literally, twist.<br>Source:<br><br>The Maui site was named for the wiliau, or rip current, that runs through the channel.<br><br><br><br> Nā Lepili <br> Tags: Maui Molokaʻi <br> Papa helu loli"
Keahi,"Point, ʻEwa Beach, Oʻahu. West point of Pearl Harbor Channel. Also known as Iroquois Point. Lit., the fire."
Keʻalohi,"Point, Heʻeia, Oʻahu. Site of Heʻeia State Park. Lit., the shine or the brightness."
Kēʻē,"Beach, snorkeling site, Hāʻena, Kauaʻi. Westernmost section of the calcareous sand beach fronting Hāʻena State Park. A small sand-bottomed lagoon off the beach is protected by a reef and provides one of the most popular snorkeling sites on Kauaʻi's north shore. Several important archaeological sites associated with the hula are on the hill above the beach. These include Ke Ahu o Laka, a platform where the hula is still performed by modern hula hālau, and Kauluapaoa Heiau, a shrine dedicated to Laka, the goddess of the hula. Lit., a hula master who is invited to access another's students."
Keʻehi,"1. Lagoon, Honolulu, Oʻahu. Large bay between Sand Island and the Honolulu International Airport that is popularly<br>called a lagoon. 2. Lagoon canoe facility competition center,<br>Honolulu, Oʻahu. Section of Keʻehi Lagoon Park dedicated in<br>1991 to outrigger canoe paddling, Hawaiʻi's official ocean team<br>sport. 3. Lagoon park (72 acres), Honolulu, Oʻahu. On the west<br>shore of Keʻehi Lagoon, with a man-made calcareous sand<br>beach fronting the canoe facility competition center. 4. Marine<br>center. Private marine facility that includes 160 slips and a<br>boat repair yard. 5. Offshore mooring, Honolulu, Oʻahu. There<br>are 202 moorings in the lagoon. 6. Salt works, Honolulu, Oʻahu.<br>Evaporation pond remnants of the last commercial Hawaiian<br>crude salt operation in Hawaiʻi that was discontinued in the 1970s. 7. Small boat harbor, Honolulu, Oʻahu. Facilities include 389 berths, 2 ramps, and a vessel washdown area. 8. Triangle, Honolulu, Oʻahu. Mooring site in the lagoon. Lit., tread upon."
